date,chainlink,isPartial,no_rolling,normalized_no,normalized_yes,scalar,vote no,vote yes,yes_rolling
2017-07-07 03:00:00,3,False,792.6504371563448,666.0469179381529,0.0,1,7,0,438.60766034275935
2017-07-07 04:00:00,2,False,845.3862749026699,632.8300529559028,0.0,1,10,0,438.60766034275935
2017-07-07 05:00:00,4,False,1059.4727842399334,2569.038112047161,666.0469179381529,1,27,7,494.1115701709387
2017-07-07 06:00:00,1,False,1226.1394509066001,2000.0,700.0,1,20,7,552.444903504272
2017-07-07 07:00:00,5,False,1289.5724907102338,761.1964776436033,1427.2433955817562,1,8,15,671.381853136085
2017-07-07 08:00:00,6,False,1178.564671053875,1522.3929552872066,0.0,1,16,0,671.381853136085
2017-07-07 09:00:00,6,False,1178.564671053875,0.0,1522.3929552872066,1,0,16,536.5866435533636
2017-07-07 10:00:00,1,False,1216.3442413238788,1500.0,1500.0,1,15,15,661.5866435533636
2017-07-07 11:00:00,5,False,1089.4781617166116,0.0,0.0,1,0,0,598.15360374973
2017-07-07 12:00:00,3,False,994.328602011161,951.4955970545042,0.0,1,10,0,542.6496939215506
2017-07-07 13:00:00,5,False,994.328602011161,0.0,0.0,1,0,0,542.6496939215506
2017-07-07 14:00:00,6,False,1208.6776717375003,3901.131947923467,0.0,1,41,0,484.6402724005928
2017-07-07 15:00:00,5,False,1414.8350510993096,3139.9354702798637,3139.9354702798637,1,33,33,746.3015615905815
2017-07-07 16:00:00,2,False,1778.7123315489537,4999.357418351633,0.0,1,79,0,746.3015615905815
2017-07-07 17:00:00,2,False,1564.6258222116903,0.0,0.0,1,0,0,690.7976517624021
2017-07-07 18:00:00,3,False,1397.9591555450236,0.0,0.0,1,0,0,632.4643184290688
2017-07-07 19:00:00,3,False,1334.52611574139,0.0,0.0,1,0,0,513.5273687972558
2017-07-07 20:00:00,6,False,1207.6600361341227,0.0,0.0,1,0,0,513.5273687972558
2017-07-07 21:00:00,5,False,1207.6600361341227,0.0,0.0,1,0,0,386.66128918998857
2017-07-07 22:00:00,6,False,1193.6678557904816,1332.0938358763058,0.0,1,14,0,261.66128918998857
2017-07-07 23:00:00,4,False,1193.6678557904816,0.0,0.0,1,0,0,261.66128918998857
2017-07-08 00:00:00,4,False,1344.3213253241115,2759.337231458062,0.0,1,29,0,261.66128918998857
2017-07-08 01:00:00,4,False,1629.7700044404628,3425.384149396215,0.0,1,36,0,261.66128918998857
2017-07-08 02:00:00,5,False,1304.6756754468406,0.0,0.0,1,0,0,261.66128918998857
2017-07-08 03:00:00,6,False,1185.7387258150277,1712.6920746981075,0.0,1,18,0,0.0
2017-07-08 04:00:00,7,False,903.9208172017798,1617.542514992657,0.0,1,17,0,0.0
2017-07-08 05:00:00,4,False,903.9208172017798,0.0,0.0,1,0,0,0.0
2017-07-08 06:00:00,7,False,967.3538570054134,761.1964776436033,0.0,1,8,0,0.0
2017-07-08 07:00:00,3,False,1030.786896809047,761.1964776436033,0.0,1,8,0,0.0
2017-07-08 08:00:00,5,False,1094.2199366126806,761.1964776436033,0.0,1,8,0,0.0
2017-07-08 09:00:00,4,False,1157.6529764163142,761.1964776436033,0.0,1,8,0,0.0
2017-07-08 10:00:00,2,False,1046.6451567599554,0.0,0.0,1,0,0,0.0
2017-07-08 11:00:00,4,False,1118.0073265390433,856.3460373490537,856.3460373490537,1,9,9,71.36216977908774
2017-07-08 12:00:00,7,False,888.0625572508716,0.0,0.0,1,0,0,71.36216977908774
2017-07-08 13:00:00,3,False,602.6138781345203,0.0,0.0,1,0,0,71.36216977908774
2017-07-08 14:00:00,5,False,602.6138781345203,0.0,0.0,1,0,0,71.36216977908774
2017-07-08 15:00:00,6,False,459.88953857634465,0.0,3139.9354702798637,1,0,33,333.0234589690764
2017-07-08 16:00:00,6,False,325.09432899362326,0.0,0.0,1,0,0,333.0234589690764
2017-07-08 17:00:00,5,False,325.09432899362326,0.0,0.0,1,0,0,333.0234589690764
2017-07-08 18:00:00,5,False,1054.5742867354097,9514.955970545041,0.0,1,100,0,333.0234589690764
2017-07-08 19:00:00,3,False,991.1412469317761,0.0,0.0,1,0,0,333.0234589690764
2017-07-08 20:00:00,7,False,1347.952095827215,5042.926664388872,0.0,1,53,0,333.0234589690764
2017-07-08 21:00:00,5,False,1482.7473054099364,2378.7389926362603,0.0,1,25,0,333.0234589690764
2017-07-08 22:00:00,6,False,1482.7473054099364,0.0,1427.2433955817562,1,0,15,451.9604086008894
2017-07-08 23:00:00,3,False,1411.3851356308487,0.0,0.0,1,0,0,380.59823882180166
2017-07-09 00:00:00,8,False,1487.4345309859991,912.5927442618042,0.0,1,8,0,380.59823882180166
2017-07-09 01:00:00,6,False,1487.4345309859991,0.0,856.3460373490537,1,0,9,451.9604086008894
2017-07-09 02:00:00,7,False,1487.4345309859991,0.0,0.0,1,0,0,451.9604086008894
2017-07-09 03:00:00,7,False,1487.4345309859991,0.0,0.0,1,0,0,190.29911941090077
2017-07-09 04:00:00,6,False,1487.4345309859991,0.0,856.3460373490537,1,0,9,261.6612891899886
2017-07-09 05:00:00,8,False,1487.4345309859991,0.0,0.0,1,0,0,261.6612891899886
2017-07-09 06:00:00,6,False,757.9545732442126,761.1964776436033,0.0,1,8,0,261.6612891899886
2017-07-09 07:00:00,3,False,821.3876130478462,761.1964776436033,0.0,1,8,0,261.6612891899886
2017-07-09 08:00:00,4,False,464.5767641524072,761.1964776436033,0.0,1,8,0,261.6612891899886
2017-07-09 09:00:00,3,False,385.28546439786516,1427.2433955817562,0.0,1,15,0,261.6612891899886
2017-07-09 10:00:00,8,False,442.32251091422796,684.4445581963532,0.0,1,6,0,142.7243395581756
2017-07-09 11:00:00,6,False,569.1885905214953,1522.3929552872066,0.0,1,16,0,142.7243395581756
2017-07-09 12:00:00,7,False,493.1391951663449,0.0,0.0,1,0,0,142.7243395581756
2017-07-09 13:00:00,6,False,612.0761447981579,1427.2433955817562,0.0,1,15,0,71.36216977908778
2017-07-09 14:00:00,5,False,612.0761447981579,0.0,0.0,1,0,0,71.36216977908778
2017-07-09 15:00:00,6,False,1262.2648027854023,7802.263895846934,0.0,1,82,0,71.36216977908778
2017-07-09 16:00:00,7,False,1262.2648027854023,0.0,0.0,1,0,0,0.0
2017-07-09 17:00:00,7,False,1262.2648027854023,0.0,0.0,1,0,0,0.0
2017-07-09 18:00:00,8,False,1198.8317629817686,0.0,0.0,1,0,0,0.0
2017-07-09 19:00:00,6,False,1135.398723178135,0.0,0.0,1,0,0,0.0
2017-07-09 20:00:00,7,False,1071.9656833745014,0.0,0.0,1,0,0,0.0
2017-07-09 21:00:00,8,False,953.0287337426885,0.0,0.0,1,0,0,0.0
2017-07-09 22:00:00,5,False,991.1412469317761,1141.794716465405,0.0,1,12,0,0.0
2017-07-09 23:00:00,4,False,927.7082071281425,761.1964776436033,0.0,1,8,0,0.0
2017-07-10 00:00:00,7,False,983.2121169563219,666.0469179381529,1427.2433955817562,1,7,15,118.93694963181298
2017-07-10 01:00:00,8,False,921.3122138408717,684.4445581963532,0.0,1,6,0,118.93694963181298
2017-07-10 02:00:00,6,False,921.3122138408717,0.0,0.0,1,0,0,118.93694963181298
2017-07-10 03:00:00,6,False,326.62746568180654,666.0469179381529,0.0,1,7,0,118.93694963181298
2017-07-10 04:00:00,6,False,374.20224553453176,570.8973582327025,0.0,1,6,0,118.93694963181298
2017-07-10 05:00:00,8,False,421.73311763150076,570.3704651636276,0.0,1,5,0,118.93694963181298
2017-07-10 06:00:00,9,False,469.26398972846965,570.3704651636276,0.0,1,5,0,118.93694963181298
2017-07-10 07:00:00,4,False,524.767899556649,666.0469179381529,666.0469179381529,1,7,7,174.44085945999237
2017-07-10 08:00:00,8,False,581.8049460730118,684.4445581963532,0.0,1,6,0,174.44085945999237
2017-07-10 09:00:00,5,False,756.2458055330043,2093.290313519909,0.0,1,22,0,174.44085945999237
2017-07-10 10:00:00,7,False,938.6157949684508,3330.2345896907646,0.0,1,35,0,174.44085945999237
2017-07-10 11:00:00,5,False,994.1197047966302,1427.2433955817562,0.0,1,15,0,174.44085945999237
2017-07-10 12:00:00,6,False,1089.2692645020807,1807.841634403558,0.0,1,19,0,55.50390982817936
2017-07-10 13:00:00,5,False,1143.2400376420767,1332.0938358763058,1332.0938358763058,1,14,14,166.51172948453817
2017-07-10 14:00:00,5,False,1143.2400376420767,0.0,0.0,1,0,0,166.51172948453817
2017-07-10 15:00:00,6,False,1087.7361278138972,0.0,0.0,1,0,0,166.51172948453817
2017-07-10 16:00:00,8,False,1563.0009410278308,6274.075116799904,0.0,1,55,0,166.51172948453817
2017-07-10 17:00:00,8,False,1515.4700689308618,0.0,9011.853349585317,1,0,79,917.4995086166479
2017-07-10 18:00:00,5,False,1467.9391968338925,0.0,0.0,1,0,0,917.4995086166479
2017-07-10 19:00:00,8,False,1412.435287005713,0.0,0.0,1,0,0,861.9955987884686
2017-07-10 20:00:00,8,False,1355.3982404893502,0.0,0.0,1,0,0,861.9955987884686
2017-07-10 21:00:00,8,False,1466.1426136111716,3422.2227909817657,0.0,1,30,0,861.9955987884686
2017-07-10 22:00:00,7,False,1275.8434942002707,1046.6451567599545,0.0,1,11,0,861.9955987884686
2017-07-10 23:00:00,6,False,1291.701754151179,1617.542514992657,0.0,1,17,0,861.9955987884686
2017-07-11 00:00:00,8,False,1255.1223776502748,1368.8891163927065,0.0,1,12,0,861.9955987884686
2017-07-11 01:00:00,10,False,1201.1516045102787,684.4445581963532,0.0,1,6,0,750.9877791321097
2017-07-11 02:00:00,9,False,1362.7565696399733,1939.259581556334,0.0,1,17,0,750.9877791321097
2017-07-11 03:00:00,9,False,1467.3244882533052,1254.8150233599808,0.0,1,11,0,750.9877791321097
2017-07-11 04:00:00,7,False,1047.563584867551,1236.9442761708553,666.0469179381529,1,13,7,806.4916889602891
2017-07-11 05:00:00,6,False,1103.0674946957304,666.0469179381529,0.0,1,7,0,55.50390982817938
2017-07-11 06:00:00,8,False,1255.1662854060312,1825.1854885236085,0.0,1,16,0,55.50390982817938
2017-07-11 07:00:00,7,False,1310.6701952342105,666.0469179381529,666.0469179381529,1,7,7,111.00781965635879
2017-07-11 08:00:00,6,False,1310.6701952342105,0.0,0.0,1,0,0,111.00781965635879
2017-07-11 09:00:00,10,False,1082.5220091687595,684.4445581963532,0.0,1,6,0,111.00781965635879
2017-07-11 10:00:00,5,False,995.3015794387633,0.0,0.0,1,0,0,111.00781965635879
2017-07-11 11:00:00,6,False,860.5063698560417,0.0,666.0469179381529,1,0,7,166.51172948453822
2017-07-11 12:00:00,9,False,822.4816721784667,912.5927442618042,0.0,1,8,0,166.51172948453822
2017-07-11 13:00:00,8,False,765.4446256621039,0.0,0.0,1,0,0,166.51172948453822
2017-07-11 14:00:00,9,False,603.8396605324093,0.0,0.0,1,0,0,166.51172948453822
2017-07-11 15:00:00,6,False,499.2717419190776,0.0,0.0,1,0,0,166.51172948453822
2017-07-11 16:00:00,6,False,396.19305223817304,0.0,0.0,1,0,0,111.00781965635879
2017-07-11 17:00:00,9,False,340.6891424099936,0.0,0.0,1,0,0,111.00781965635879
2017-07-11 18:00:00,6,False,188.5903516996929,0.0,0.0,1,0,0,111.00781965635879
2017-07-11 19:00:00,8,False,133.08644187151347,0.0,0.0,1,0,0,55.50390982817939
2017-07-11 20:00:00,7,False,133.08644187151347,0.0,0.0,1,0,0,55.50390982817939
2017-07-11 21:00:00,9,False,218.64201164605763,1711.1113954908828,0.0,1,15,0,55.50390982817939
2017-07-11 22:00:00,9,False,304.1975814206018,1026.6668372945298,0.0,1,9,0,55.50390982817939
2017-07-11 23:00:00,9,False,370.7408023563583,798.5186512290787,0.0,1,7,0,0.0
2017-07-12 00:00:00,7,False,350.19531682938737,666.0469179381529,666.0469179381529,1,7,7,55.50390982817939
2017-07-12 01:00:00,8,False,407.2323633457501,684.4445581963532,0.0,1,6,0,55.50390982817939
2017-07-12 02:00:00,9,False,464.2694098621129,684.4445581963532,0.0,1,6,0,55.50390982817939
2017-07-12 03:00:00,11,False,625.8743749918075,1939.259581556334,0.0,1,17,0,55.50390982817939
2017-07-12 04:00:00,6,False,681.3782848199868,666.0469179381529,666.0469179381529,1,7,7,111.00781965635879
2017-07-12 05:00:00,11,False,738.4153313363496,684.4445581963532,684.4445581963532,1,6,6,168.04486617272156
2017-07-12 06:00:00,9,False,900.0202964660442,1939.259581556334,0.0,1,17,0,168.04486617272156
2017-07-12 07:00:00,8,False,1185.2055290478581,3422.2227909817657,0.0,1,30,0,168.04486617272156
2017-07-12 08:00:00,9,False,1242.242575564221,684.4445581963532,0.0,1,6,0,168.04486617272156
2017-07-12 09:00:00,6,False,1155.1538691014932,666.0469179381529,0.0,1,7,0,168.04486617272156
2017-07-12 10:00:00,6,False,1069.5982993269492,0.0,0.0,1,0,0,168.04486617272156
2017-07-12 11:00:00,10,False,1117.129171423918,1368.8891163927065,684.4445581963532,1,12,6,225.08191268908433
2017-07-12 12:00:00,10,False,1061.6252615957387,0.0,798.5186512290787,1,0,7,236.1212237966615
2017-07-12 13:00:00,10,False,1004.5882150793759,0.0,0.0,1,0,0,236.1212237966615
2017-07-12 14:00:00,9,False,947.5511685630131,0.0,2053.3336745890597,1,0,18,407.2323633457498
2017-07-12 15:00:00,10,False,785.9462034333186,0.0,0.0,1,0,0,407.2323633457498
2017-07-12 16:00:00,11,False,730.4422936051392,0.0,0.0,1,0,0,351.7284535175704
2017-07-12 17:00:00,11,False,673.4052470887764,0.0,0.0,1,0,0,294.69140700120766
2017-07-12 18:00:00,7,False,1241.2802397008684,8753.759492901438,0.0,1,92,0,294.69140700120766
2017-07-12 19:00:00,7,False,956.0950071190546,0.0,0.0,1,0,0,294.69140700120766
2017-07-12 20:00:00,9,False,1146.2184955069304,2965.9264188508637,0.0,1,26,0,294.69140700120766
2017-07-12 21:00:00,10,False,1366.393643841171,3308.1486979490405,0.0,1,29,0,294.69140700120766
2017-07-12 22:00:00,7,False,1540.8345033011635,2093.290313519909,0.0,1,22,0,294.69140700120766
